AuthorId,PaperId,IsCorresponding
8929123100,6a49daf3-c88c-4a86-8c08-a0ff8aee1641,True
57215607275,6a49daf3-c88c-4a86-8c08-a0ff8aee1641,False
57215609504,6a49daf3-c88c-4a86-8c08-a0ff8aee1641,False
57200118993,6a49daf3-c88c-4a86-8c08-a0ff8aee1641,False
57215613881,6a49daf3-c88c-4a86-8c08-a0ff8aee1641,False
57215598228,6a49daf3-c88c-4a86-8c08-a0ff8aee1641,False
57211987837,6a49daf3-c88c-4a86-8c08-a0ff8aee1641,False
57209538650,6a49daf3-c88c-4a86-8c08-a0ff8aee1641,False
7005636820,6a49daf3-c88c-4a86-8c08-a0ff8aee1641,False
57202910818,843a8ed4-08b6-4b08-92bd-2ad705356c7e,True
55213245300,843a8ed4-08b6-4b08-92bd-2ad705356c7e,False
57211642778,843a8ed4-08b6-4b08-92bd-2ad705356c7e,False
57196372172,843a8ed4-08b6-4b08-92bd-2ad705356c7e,False
57208225620,843a8ed4-08b6-4b08-92bd-2ad705356c7e,False
57209824884,843a8ed4-08b6-4b08-92bd-2ad705356c7e,False
6701646284,1bc7d922-82cc-48ac-be3a-25412197c549,True
57216751001,1bc7d922-82cc-48ac-be3a-25412197c549,False
57216748895,1bc7d922-82cc-48ac-be3a-25412197c549,False
36913263000,1bc7d922-82cc-48ac-be3a-25412197c549,False
57217283178,1bc7d922-82cc-48ac-be3a-25412197c549,False
57216749286,1bc7d922-82cc-48ac-be3a-25412197c549,False
7005357023,1bc7d922-82cc-48ac-be3a-25412197c549,False
57192943554,bbb340ea-33d1-45b2-8673-083f6e5114e9,True
7004300863,bbb340ea-33d1-45b2-8673-083f6e5114e9,False
8421746800,bbb340ea-33d1-45b2-8673-083f6e5114e9,False
56709287700,a2ccc039-9c1b-4f3d-bc9e-b1ebfee27545,True
7102975249,a2ccc039-9c1b-4f3d-bc9e-b1ebfee27545,False
7003772744,4fe012f1-1e7d-4602-8199-bec8467a59d2,True
57195970826,8ca10314-2367-4396-81f5-97fc65964430,True
57203943386,8ca10314-2367-4396-81f5-97fc65964430,False
57193834529,8ca10314-2367-4396-81f5-97fc65964430,False
57203942414,8ca10314-2367-4396-81f5-97fc65964430,False
7410190129,8ca10314-2367-4396-81f5-97fc65964430,False
7007046711,8ca10314-2367-4396-81f5-97fc65964430,False
7006111578,8ca10314-2367-4396-81f5-97fc65964430,False
56371366400,1bf1081a-3a72-4f05-81d4-14b98368e055,True
57202818911,1bf1081a-3a72-4f05-81d4-14b98368e055,False
7102523474,1bf1081a-3a72-4f05-81d4-14b98368e055,False
7003927879,c6001088-bd37-4b47-8754-dc2188d53969,True
57217245563,c6001088-bd37-4b47-8754-dc2188d53969,False
57198519795,c6001088-bd37-4b47-8754-dc2188d53969,False
55100119300,c6001088-bd37-4b47-8754-dc2188d53969,False
57201257192,a78c2aeb-3efb-4265-a860-ffb101f6a92c,True
56330168500,a78c2aeb-3efb-4265-a860-ffb101f6a92c,False
9942259800,a78c2aeb-3efb-4265-a860-ffb101f6a92c,False
39861044100,a78c2aeb-3efb-4265-a860-ffb101f6a92c,False
36708895400,a78c2aeb-3efb-4265-a860-ffb101f6a92c,False
56692412900,33d66590-7755-4f51-9387-2bb6129bbfd4,True
57211105311,33d66590-7755-4f51-9387-2bb6129bbfd4,False
7202518970,33d66590-7755-4f51-9387-2bb6129bbfd4,False
12445742400,33d66590-7755-4f51-9387-2bb6129bbfd4,False
57218836048,06235530-c207-40c9-852d-ddea92c79080,True
57194504247,06235530-c207-40c9-852d-ddea92c79080,False
7202040335,06235530-c207-40c9-852d-ddea92c79080,False
14631026900,06235530-c207-40c9-852d-ddea92c79080,False
55159798000,06235530-c207-40c9-852d-ddea92c79080,False
54941111500,06235530-c207-40c9-852d-ddea92c79080,False
55258876800,06235530-c207-40c9-852d-ddea92c79080,False
7006038251,06235530-c207-40c9-852d-ddea92c79080,False
20735824800,06235530-c207-40c9-852d-ddea92c79080,False
55846910700,06235530-c207-40c9-852d-ddea92c79080,False
6602657620,06235530-c207-40c9-852d-ddea92c79080,False
14033765300,06235530-c207-40c9-852d-ddea92c79080,False
13005462200,06235530-c207-40c9-852d-ddea92c79080,False
55770396700,b9b713e9-ff94-404c-9d7b-4aec20ac0ae0,True
56735940800,b9b713e9-ff94-404c-9d7b-4aec20ac0ae0,False
8705255200,b9b713e9-ff94-404c-9d7b-4aec20ac0ae0,False
23099630500,b9b713e9-ff94-404c-9d7b-4aec20ac0ae0,False
57215680724,2a52781b-6490-4121-9614-60fb8c853897,True
57205652801,2a52781b-6490-4121-9614-60fb8c853897,False
57195427378,2a52781b-6490-4121-9614-60fb8c853897,False
57215684781,2a52781b-6490-4121-9614-60fb8c853897,False
57215687139,2a52781b-6490-4121-9614-60fb8c853897,False
57215697686,2a52781b-6490-4121-9614-60fb8c853897,False
56251876800,2a52781b-6490-4121-9614-60fb8c853897,False
7202687601,2a52781b-6490-4121-9614-60fb8c853897,False
7005636820,2a52781b-6490-4121-9614-60fb8c853897,False
56514586700,2a52781b-6490-4121-9614-60fb8c853897,False
57201634652,de38ed1f-f991-4c92-81d4-d3496eea624e,True
18535712500,de38ed1f-f991-4c92-81d4-d3496eea624e,False
57197765353,ad955955-d618-407b-a9c7-5f406f62af7a,True
7004300863,ad955955-d618-407b-a9c7-5f406f62af7a,False
8421746800,ad955955-d618-407b-a9c7-5f406f62af7a,False
57188681207,ec1411dc-1265-4e7b-926d-39f5ab382e28,True
36349287300,ec1411dc-1265-4e7b-926d-39f5ab382e28,False
57189235340,a1ab059d-a6d8-4ccd-a71b-182c854864df,True
55547123342,a1ab059d-a6d8-4ccd-a71b-182c854864df,False
7003292762,a1ab059d-a6d8-4ccd-a71b-182c854864df,False
25639041400,a1ab059d-a6d8-4ccd-a71b-182c854864df,False
55967471000,a1ab059d-a6d8-4ccd-a71b-182c854864df,False
57218221803,a1ab059d-a6d8-4ccd-a71b-182c854864df,False
56709287700,7eaef6d3-8cde-4bc7-aafe-e8304e2de26d,True
56387524600,7eaef6d3-8cde-4bc7-aafe-e8304e2de26d,False
57202735625,7eaef6d3-8cde-4bc7-aafe-e8304e2de26d,False
16422844400,7eaef6d3-8cde-4bc7-aafe-e8304e2de26d,False
7102975249,7eaef6d3-8cde-4bc7-aafe-e8304e2de26d,False
7003381644,e259faf2-fb28-48c9-accc-c442691a2012,True
6701834327,e259faf2-fb28-48c9-accc-c442691a2012,False
57202445593,df4cec6b-9661-4675-a22a-0f2efab701bd,True
7004609408,df4cec6b-9661-4675-a22a-0f2efab701bd,False
8660143800,df4cec6b-9661-4675-a22a-0f2efab701bd,False
6506736843,df4cec6b-9661-4675-a22a-0f2efab701bd,False
6507359986,05c01272-9aa4-4764-be49-3cfdfdaee4ef,True
57214365851,05c01272-9aa4-4764-be49-3cfdfdaee4ef,False
57212088299,05c01272-9aa4-4764-be49-3cfdfdaee4ef,False
7003663333,05c01272-9aa4-4764-be49-3cfdfdaee4ef,False
6602889035,05c01272-9aa4-4764-be49-3cfdfdaee4ef,False
57216181629,faee40a2-7491-4eb7-8dfa-dd826058b2e0,True
36245410800,faee40a2-7491-4eb7-8dfa-dd826058b2e0,False
57191110417,faee40a2-7491-4eb7-8dfa-dd826058b2e0,False
56622088300,faee40a2-7491-4eb7-8dfa-dd826058b2e0,False
57195921912,faee40a2-7491-4eb7-8dfa-dd826058b2e0,False
57215904613,faee40a2-7491-4eb7-8dfa-dd826058b2e0,False
7402756644,faee40a2-7491-4eb7-8dfa-dd826058b2e0,False
57217317667,faee40a2-7491-4eb7-8dfa-dd826058b2e0,False
57195591421,faee40a2-7491-4eb7-8dfa-dd826058b2e0,False
57217789464,faee40a2-7491-4eb7-8dfa-dd826058b2e0,False
57216183270,faee40a2-7491-4eb7-8dfa-dd826058b2e0,False
57207901363,faee40a2-7491-4eb7-8dfa-dd826058b2e0,False
34873697600,faee40a2-7491-4eb7-8dfa-dd826058b2e0,False
56767836200,faee40a2-7491-4eb7-8dfa-dd826058b2e0,False
7102900497,faee40a2-7491-4eb7-8dfa-dd826058b2e0,False
57202776341,698b3365-0b26-41d4-96df-0eea8b0ca825,True
57212879455,698b3365-0b26-41d4-96df-0eea8b0ca825,False
57212877661,698b3365-0b26-41d4-96df-0eea8b0ca825,False
57212877401,698b3365-0b26-41d4-96df-0eea8b0ca825,False
35262249500,698b3365-0b26-41d4-96df-0eea8b0ca825,False
7102405529,698b3365-0b26-41d4-96df-0eea8b0ca825,False
7007046711,698b3365-0b26-41d4-96df-0eea8b0ca825,False
57212107391,0480977f-0b48-41e3-9f5d-1b7eba97b0c6,True
57216754583,0480977f-0b48-41e3-9f5d-1b7eba97b0c6,False
57200117690,0480977f-0b48-41e3-9f5d-1b7eba97b0c6,False
35209941000,0480977f-0b48-41e3-9f5d-1b7eba97b0c6,False
8342785400,0480977f-0b48-41e3-9f5d-1b7eba97b0c6,False
57190228554,860b037b-9785-44c6-a08a-fd5dae3cb646,True
7102879142,860b037b-9785-44c6-a08a-fd5dae3cb646,False
57214076898,d6702ec9-8fb2-4ecb-a8fe-42e03e037eca,True
57198146081,d6702ec9-8fb2-4ecb-a8fe-42e03e037eca,False
7006441571,d6702ec9-8fb2-4ecb-a8fe-42e03e037eca,False
12142543700,d6702ec9-8fb2-4ecb-a8fe-42e03e037eca,False
55971908500,ff6daca5-1859-4d45-8aa5-2a6abb9b473f,True
54415193700,ff6daca5-1859-4d45-8aa5-2a6abb9b473f,False
56489679500,ff6daca5-1859-4d45-8aa5-2a6abb9b473f,False
55522618700,ff6daca5-1859-4d45-8aa5-2a6abb9b473f,False
55864283000,ff6daca5-1859-4d45-8aa5-2a6abb9b473f,False
57211516485,ff6daca5-1859-4d45-8aa5-2a6abb9b473f,False
57209110872,83f4abdd-b510-4ae2-8398-d77b22167020,True
57206455220,83f4abdd-b510-4ae2-8398-d77b22167020,False
7103248108,83f4abdd-b510-4ae2-8398-d77b22167020,False
57191108291,c0dcd6df-64c7-46ff-ba95-15c06a36de8c,True
57212383793,c0dcd6df-64c7-46ff-ba95-15c06a36de8c,False
57212379321,c0dcd6df-64c7-46ff-ba95-15c06a36de8c,False
57202904399,c0dcd6df-64c7-46ff-ba95-15c06a36de8c,False
7403279876,c0dcd6df-64c7-46ff-ba95-15c06a36de8c,False
57207901363,c0dcd6df-64c7-46ff-ba95-15c06a36de8c,False
6507391043,c0dcd6df-64c7-46ff-ba95-15c06a36de8c,False
57196261400,850934de-de72-4ae9-a7d3-c4865758a1d4,True
57214229367,850934de-de72-4ae9-a7d3-c4865758a1d4,False
7003381644,850934de-de72-4ae9-a7d3-c4865758a1d4,False
57214855898,f518bba4-2534-49fc-9334-fc160a7d5288,True
57215031057,f518bba4-2534-49fc-9334-fc160a7d5288,False
8608718200,f518bba4-2534-49fc-9334-fc160a7d5288,False
6701610428,f518bba4-2534-49fc-9334-fc160a7d5288,False
7410190129,f518bba4-2534-49fc-9334-fc160a7d5288,False
7403218372,f518bba4-2534-49fc-9334-fc160a7d5288,False
57200515115,ffbe657d-3977-43a2-bca6-c165d7fea5de,True
57194698845,ffbe657d-3977-43a2-bca6-c165d7fea5de,False
12142543700,ffbe657d-3977-43a2-bca6-c165d7fea5de,False
8705255200,ffbe657d-3977-43a2-bca6-c165d7fea5de,False
35409277700,ffbe657d-3977-43a2-bca6-c165d7fea5de,False
57193749678,9a915edc-fba2-4f02-a0f2-d0eaabb003ee,True
55457444300,9a915edc-fba2-4f02-a0f2-d0eaabb003ee,False
6701863708,9a915edc-fba2-4f02-a0f2-d0eaabb003ee,False
57201666213,6e78747a-8af6-454f-a725-50038b581323,True
55694540600,6e78747a-8af6-454f-a725-50038b581323,False
7004479819,6e78747a-8af6-454f-a725-50038b581323,False
7003545107,6e78747a-8af6-454f-a725-50038b581323,False
13406135400,6e78747a-8af6-454f-a725-50038b581323,False
57190228554,1926f75a-19da-4381-b98b-743c71d54d36,True
7102879142,1926f75a-19da-4381-b98b-743c71d54d36,False
57203017789,98717c06-7c80-490e-adea-46cc553746f2,True
35147940600,98717c06-7c80-490e-adea-46cc553746f2,False
6701609778,98717c06-7c80-490e-adea-46cc553746f2,False
36987999600,11acbe7a-925d-45e2-a480-2bd74a73fb3f,True
7003868048,11acbe7a-925d-45e2-a480-2bd74a73fb3f,False
7202083837,11acbe7a-925d-45e2-a480-2bd74a73fb3f,False
56692412900,05ff4250-8763-4c20-aff0-007fa63194c7,True
57211105311,05ff4250-8763-4c20-aff0-007fa63194c7,False
7202518970,05ff4250-8763-4c20-aff0-007fa63194c7,False
12445742400,05ff4250-8763-4c20-aff0-007fa63194c7,False
7005052477,4d0b5428-456c-4d60-b9f2-cf50268fc85e,True
8750608700,4d0b5428-456c-4d60-b9f2-cf50268fc85e,False
57214071214,4d0b5428-456c-4d60-b9f2-cf50268fc85e,False
57193518829,f1db2b67-bb62-48c9-bf1f-ad4da2cbd9de,True
12142543700,f1db2b67-bb62-48c9-bf1f-ad4da2cbd9de,False
8705255200,f1db2b67-bb62-48c9-bf1f-ad4da2cbd9de,False
7006583274,f1db2b67-bb62-48c9-bf1f-ad4da2cbd9de,False
55359526600,f1db2b67-bb62-48c9-bf1f-ad4da2cbd9de,False
56911636200,f1db2b67-bb62-48c9-bf1f-ad4da2cbd9de,False
55272011900,f1db2b67-bb62-48c9-bf1f-ad4da2cbd9de,False
57203486012,f1db2b67-bb62-48c9-bf1f-ad4da2cbd9de,False
57202293242,44f7367b-8a8f-42c8-b65f-02d8c9938279,True
57203024588,44f7367b-8a8f-42c8-b65f-02d8c9938279,False
57160053200,44f7367b-8a8f-42c8-b65f-02d8c9938279,False
36006215900,44f7367b-8a8f-42c8-b65f-02d8c9938279,False
55944615300,44f7367b-8a8f-42c8-b65f-02d8c9938279,False
57191995369,353c204c-a9da-42bb-a7be-0513ccf9531d,True
7003381644,353c204c-a9da-42bb-a7be-0513ccf9531d,False
57195515828,7508de66-671e-44b5-8e9b-e24d69258d93,True
57211443769,7508de66-671e-44b5-8e9b-e24d69258d93,False
57211435896,7508de66-671e-44b5-8e9b-e24d69258d93,False
7005408810,7508de66-671e-44b5-8e9b-e24d69258d93,False
57219015425,f2547509-c309-4044-afa4-32abc925ddad,True
55813139600,f2547509-c309-4044-afa4-32abc925ddad,False
57203836305,f2547509-c309-4044-afa4-32abc925ddad,False
57219009389,f2547509-c309-4044-afa4-32abc925ddad,False
57219005376,f2547509-c309-4044-afa4-32abc925ddad,False
57219006078,f2547509-c309-4044-afa4-32abc925ddad,False
12142543700,f2547509-c309-4044-afa4-32abc925ddad,False
57218481091,20436a5d-0f48-41ae-bc9e-5127b691a39f,True
57217024741,20436a5d-0f48-41ae-bc9e-5127b691a39f,False
57218482479,20436a5d-0f48-41ae-bc9e-5127b691a39f,False
34873482400,eb797b92-e20f-46d0-b5b5-290554700ea5,True
6507317548,7db47b71-674e-4a17-8918-8cfa289c69f3,True
54781821400,3739f2f8-9e31-4671-84d9-fb2f24298bad,True
57215052018,3739f2f8-9e31-4671-84d9-fb2f24298bad,False
57215058041,3739f2f8-9e31-4671-84d9-fb2f24298bad,False
7102975249,3739f2f8-9e31-4671-84d9-fb2f24298bad,False
56957771800,4153e2c7-7285-4635-adb4-7d43c897e51c,True
57189235340,4153e2c7-7285-4635-adb4-7d43c897e51c,False
57204469757,4153e2c7-7285-4635-adb4-7d43c897e51c,False
7003292762,4153e2c7-7285-4635-adb4-7d43c897e51c,False
57188691775,c030dcb8-de51-41fb-965c-b920ae1a979b,True
57188173800,c030dcb8-de51-41fb-965c-b920ae1a979b,False
36349287300,c030dcb8-de51-41fb-965c-b920ae1a979b,False
57202579348,b62619a9-dc83-4ff0-8bd6-002c21080e20,True
57214718289,b62619a9-dc83-4ff0-8bd6-002c21080e20,False
56830076500,b62619a9-dc83-4ff0-8bd6-002c21080e20,False
57193706327,c9dae9fc-231c-4456-beec-0112a939713a,True
57193715705,c9dae9fc-231c-4456-beec-0112a939713a,False
7202282831,c9dae9fc-231c-4456-beec-0112a939713a,False
7003302831,c9dae9fc-231c-4456-beec-0112a939713a,False
16066928300,c9dae9fc-231c-4456-beec-0112a939713a,False
