PaperId,KeywordId
7d584827-87f1-43e1-9663-2fc8e0574d87,faafdb34-5c56-4810-9b72-ea65142c28db
a28acbb2-8fba-4cce-85d3-a1a28c35482f,faafdb34-5c56-4810-9b72-ea65142c28db
6a1f8295-8c23-4860-a1ae-da96a0a275cb,faafdb34-5c56-4810-9b72-ea65142c28db
7f5abeef-eeb8-4e8b-b501-45350f8cef29,faafdb34-5c56-4810-9b72-ea65142c28db
34224e68-d56d-45e6-a581-c02159492345,faafdb34-5c56-4810-9b72-ea65142c28db
0dc0bebc-1093-4123-a608-040a26f444f7,faafdb34-5c56-4810-9b72-ea65142c28db
b7743830-7504-48b4-b4b4-e1391f7d2eb1,faafdb34-5c56-4810-9b72-ea65142c28db
0c5a6378-d8e8-4ae4-b691-ae1615dc8f1e,faafdb34-5c56-4810-9b72-ea65142c28db
7ff5e0e4-af16-46e8-abb7-7180340d2836,faafdb34-5c56-4810-9b72-ea65142c28db
d614d220-3cdb-4383-80db-4fe519ab068f,faafdb34-5c56-4810-9b72-ea65142c28db
e57eef9e-0189-4d45-a940-7676bd5bc64e,faafdb34-5c56-4810-9b72-ea65142c28db
994c0a7e-7cd8-4a3e-94e7-4086f26a0dc0,faafdb34-5c56-4810-9b72-ea65142c28db
3110fea8-db77-42a3-be6e-6cff2462ddff,faafdb34-5c56-4810-9b72-ea65142c28db
ebd42e7d-0631-4a7f-8f2b-853dbc1f77e1,faafdb34-5c56-4810-9b72-ea65142c28db
9e27a083-e5cc-4796-a969-013f68aaf697,02551ca6-bf15-42d6-815e-8eb4de868c74
87fbf45b-cc3d-4c0b-ab39-a14abcf4f5a2,02551ca6-bf15-42d6-815e-8eb4de868c74
f6cba2e2-ad44-4685-8678-02063c044499,02551ca6-bf15-42d6-815e-8eb4de868c74
ec1411dc-1265-4e7b-926d-39f5ab382e28,02551ca6-bf15-42d6-815e-8eb4de868c74
a1ab059d-a6d8-4ccd-a71b-182c854864df,02551ca6-bf15-42d6-815e-8eb4de868c74
83f4abdd-b510-4ae2-8398-d77b22167020,02551ca6-bf15-42d6-815e-8eb4de868c74
98717c06-7c80-490e-adea-46cc553746f2,02551ca6-bf15-42d6-815e-8eb4de868c74
7508de66-671e-44b5-8e9b-e24d69258d93,02551ca6-bf15-42d6-815e-8eb4de868c74
20436a5d-0f48-41ae-bc9e-5127b691a39f,02551ca6-bf15-42d6-815e-8eb4de868c74
7db47b71-674e-4a17-8918-8cfa289c69f3,02551ca6-bf15-42d6-815e-8eb4de868c74
250cc56d-9891-479e-931f-1bc383cb229c,02551ca6-bf15-42d6-815e-8eb4de868c74
ad02917d-2c7b-4092-b20d-35309b5b6d94,02551ca6-bf15-42d6-815e-8eb4de868c74
8a0fd9bc-df4c-42eb-93f9-033d067febb1,02551ca6-bf15-42d6-815e-8eb4de868c74
34ccd12b-381d-4f22-a882-3a4887b4b860,02551ca6-bf15-42d6-815e-8eb4de868c74
213f9c00-e012-460e-8b5f-9fecda7e6cc9,02551ca6-bf15-42d6-815e-8eb4de868c74
bdc7dbb1-4f18-4739-b522-5e7f9df0a914,02551ca6-bf15-42d6-815e-8eb4de868c74
78ba7c49-435e-465e-8021-78da6619cc5b,02551ca6-bf15-42d6-815e-8eb4de868c74
b02898b0-9d59-41bc-a1b3-0df484e1a434,02551ca6-bf15-42d6-815e-8eb4de868c74
2626ded0-bcef-4584-a44a-5f5f0a6d2c31,02551ca6-bf15-42d6-815e-8eb4de868c74
1e12e895-a747-4e89-9058-c73d8afe0ed9,02551ca6-bf15-42d6-815e-8eb4de868c74
a4b5ae47-b23a-4cf8-a170-1159a9a61924,02551ca6-bf15-42d6-815e-8eb4de868c74
f58f955d-92a5-4cb1-8090-751c74598f26,02551ca6-bf15-42d6-815e-8eb4de868c74
d468436d-5680-448c-89a9-30b54dc4958e,02551ca6-bf15-42d6-815e-8eb4de868c74
f4dd1d23-e5d4-4627-89a3-05c923ada719,02551ca6-bf15-42d6-815e-8eb4de868c74
b5fd12de-6774-4f45-b4df-d9be1ebb8625,02551ca6-bf15-42d6-815e-8eb4de868c74
6588990c-865f-4846-9f6a-5fd754fb4521,02551ca6-bf15-42d6-815e-8eb4de868c74
423235f5-56ea-422c-bdd9-c14545316ccb,02551ca6-bf15-42d6-815e-8eb4de868c74
80679ccd-66e8-4495-9025-3e7b06249328,02551ca6-bf15-42d6-815e-8eb4de868c74
e3b03ee8-e170-4a8b-b81f-58dfd268e8af,02551ca6-bf15-42d6-815e-8eb4de868c74
31871f93-4711-409d-ac7c-2f67564107fc,02551ca6-bf15-42d6-815e-8eb4de868c74
7665907d-0fa3-4f09-b46c-70932ceba535,02551ca6-bf15-42d6-815e-8eb4de868c74
42fcdcbe-ae10-4aec-afa0-e88fae44cab5,02551ca6-bf15-42d6-815e-8eb4de868c74
3d65a821-49ab-4553-983b-527f2c414d22,02551ca6-bf15-42d6-815e-8eb4de868c74
5fbca32f-8d65-4252-a7c3-7dc59590d81a,02551ca6-bf15-42d6-815e-8eb4de868c74
a9440291-5360-46c8-a9a7-aeb7ed32afaa,02551ca6-bf15-42d6-815e-8eb4de868c74
78ffb3cb-d9b7-48f2-99a7-08dc93d08cef,02551ca6-bf15-42d6-815e-8eb4de868c74
d20f6800-cbcc-4839-a3f6-4ef71c5f0d58,02551ca6-bf15-42d6-815e-8eb4de868c74
f139d7e0-3543-4160-a7c6-f5e6e0b253d8,02551ca6-bf15-42d6-815e-8eb4de868c74
2f1eceec-96d5-475a-9db3-1371454f5927,02551ca6-bf15-42d6-815e-8eb4de868c74
8489f347-ecb6-4d9b-b360-0325bef1d9bc,02551ca6-bf15-42d6-815e-8eb4de868c74
7519437c-e741-4ee6-8d2e-86972a6ba169,02551ca6-bf15-42d6-815e-8eb4de868c74
8086ad73-2318-4395-b9b9-fd8b094a9ce6,02551ca6-bf15-42d6-815e-8eb4de868c74
f5d2e868-18f4-46d0-a0aa-180614ddd840,02551ca6-bf15-42d6-815e-8eb4de868c74
a342f012-5b89-4f28-937e-2004cae2b39e,02551ca6-bf15-42d6-815e-8eb4de868c74
e8a51ddd-ca03-45d9-abc9-a5d8d52979e7,02551ca6-bf15-42d6-815e-8eb4de868c74
3aa7d5f3-e9dd-4fcd-bbe6-541c4d4814d4,02551ca6-bf15-42d6-815e-8eb4de868c74
e63879bf-6010-42bd-beda-ff2c5416412a,02551ca6-bf15-42d6-815e-8eb4de868c74
4c4fd355-6a11-4ecb-812e-33437a42590a,02551ca6-bf15-42d6-815e-8eb4de868c74
7c62b8b9-7225-4965-80f9-5b0aaa3e5fc6,02551ca6-bf15-42d6-815e-8eb4de868c74
22ae2388-6b70-4426-b105-b1b5fae5a910,02551ca6-bf15-42d6-815e-8eb4de868c74
14da3b78-1f72-4ce5-96e3-deb78ddafb99,02551ca6-bf15-42d6-815e-8eb4de868c74
6c080bbe-6366-475b-b6f1-efb3faae7e97,02551ca6-bf15-42d6-815e-8eb4de868c74
7c056b79-7d97-4ca3-a12b-a695472ec0f1,02551ca6-bf15-42d6-815e-8eb4de868c74
3c463004-4ebe-4cb1-a441-68e48a0bdc68,02551ca6-bf15-42d6-815e-8eb4de868c74
bab272f5-f93c-4a6f-8da8-e1f2cd3ab3c3,02551ca6-bf15-42d6-815e-8eb4de868c74
3cf21165-16c0-4ae9-9133-acaf18995284,02551ca6-bf15-42d6-815e-8eb4de868c74
21ecb21d-f73a-44ab-9105-b3cb2bf29164,02551ca6-bf15-42d6-815e-8eb4de868c74
9b61e076-997f-44e8-bae7-97f10fcef15c,02551ca6-bf15-42d6-815e-8eb4de868c74
1d652a52-f113-44e4-a528-c24aacef9c10,02551ca6-bf15-42d6-815e-8eb4de868c74
dbab97ca-2f30-40c4-93c0-f7d5308d97d9,02551ca6-bf15-42d6-815e-8eb4de868c74
fffddb5d-3bbd-4442-97a6-0bfe09cbc50f,02551ca6-bf15-42d6-815e-8eb4de868c74
cc41671b-20a4-43b0-ac52-c0c8606dd56f,02551ca6-bf15-42d6-815e-8eb4de868c74
114e2104-f781-45d6-845d-67566e1a1a26,02551ca6-bf15-42d6-815e-8eb4de868c74
3a1c7cc6-bd7d-4912-9700-34c345ea2bc1,02551ca6-bf15-42d6-815e-8eb4de868c74
b2342b43-b67e-456e-b1a4-f5272d4d7f01,02551ca6-bf15-42d6-815e-8eb4de868c74
bd0cae99-5ecd-4079-8ff9-14b5aea0187e,02551ca6-bf15-42d6-815e-8eb4de868c74
971777cd-5be9-4e4e-adf0-a300701337eb,02551ca6-bf15-42d6-815e-8eb4de868c74
2a6cd9d3-d323-4959-93ee-edc4218bf9d5,02551ca6-bf15-42d6-815e-8eb4de868c74
e5aa976f-b63b-43a2-9704-e2ff27eccc3b,02551ca6-bf15-42d6-815e-8eb4de868c74
80fc9ddb-0318-4a33-a190-1a6fb7f53a47,02551ca6-bf15-42d6-815e-8eb4de868c74
ba69b0bc-75dc-4006-9a36-ba69521179b6,02551ca6-bf15-42d6-815e-8eb4de868c74
1ab062dd-8fa3-47c2-8e1f-7509794f111d,02551ca6-bf15-42d6-815e-8eb4de868c74
d853cc0e-ffb6-41fa-a794-21450ef1c936,02551ca6-bf15-42d6-815e-8eb4de868c74
8e4576f8-d36c-45bd-bc86-a77ad6a30b30,02551ca6-bf15-42d6-815e-8eb4de868c74
535774b1-b252-423f-99b5-d36fbf98d028,02551ca6-bf15-42d6-815e-8eb4de868c74
d614d220-3cdb-4383-80db-4fe519ab068f,02551ca6-bf15-42d6-815e-8eb4de868c74
e57eef9e-0189-4d45-a940-7676bd5bc64e,02551ca6-bf15-42d6-815e-8eb4de868c74
53cf4028-716e-4065-aeeb-0c09edecf9c3,02551ca6-bf15-42d6-815e-8eb4de868c74
ebd42e7d-0631-4a7f-8f2b-853dbc1f77e1,02551ca6-bf15-42d6-815e-8eb4de868c74
9e27a083-e5cc-4796-a969-013f68aaf697,1d703b06-320c-497b-9280-590aad851ee7
7283e8e2-efac-442d-a544-056cd43c0fe1,1d703b06-320c-497b-9280-590aad851ee7
a0adf04b-145f-444f-92ac-8d6d589f6daf,1d703b06-320c-497b-9280-590aad851ee7
b3882133-d997-4d94-872b-6a2cd47b7f63,1d703b06-320c-497b-9280-590aad851ee7
ea61dab2-1c5c-4c95-a93d-1385846cc549,1d703b06-320c-497b-9280-590aad851ee7
01ea8a21-e1f7-4a40-94c4-20822804c2f2,1d703b06-320c-497b-9280-590aad851ee7
ec1411dc-1265-4e7b-926d-39f5ab382e28,1d703b06-320c-497b-9280-590aad851ee7
a1ab059d-a6d8-4ccd-a71b-182c854864df,1d703b06-320c-497b-9280-590aad851ee7
850934de-de72-4ae9-a7d3-c4865758a1d4,1d703b06-320c-497b-9280-590aad851ee7
f518bba4-2534-49fc-9334-fc160a7d5288,1d703b06-320c-497b-9280-590aad851ee7
7508de66-671e-44b5-8e9b-e24d69258d93,1d703b06-320c-497b-9280-590aad851ee7
7db47b71-674e-4a17-8918-8cfa289c69f3,1d703b06-320c-497b-9280-590aad851ee7
fea2dfd1-0724-4cd0-b480-710d98646c0c,1d703b06-320c-497b-9280-590aad851ee7
e789cbd2-abc5-41a2-bf56-3a5ea276dd24,1d703b06-320c-497b-9280-590aad851ee7
ad02917d-2c7b-4092-b20d-35309b5b6d94,1d703b06-320c-497b-9280-590aad851ee7
34ccd12b-381d-4f22-a882-3a4887b4b860,1d703b06-320c-497b-9280-590aad851ee7
d98d4e3f-74f8-4975-b740-5b7ff06d20bb,1d703b06-320c-497b-9280-590aad851ee7
213f9c00-e012-460e-8b5f-9fecda7e6cc9,1d703b06-320c-497b-9280-590aad851ee7
d004f65e-b132-408d-a389-c06f18ed82d6,1d703b06-320c-497b-9280-590aad851ee7
b02898b0-9d59-41bc-a1b3-0df484e1a434,1d703b06-320c-497b-9280-590aad851ee7
1e12e895-a747-4e89-9058-c73d8afe0ed9,1d703b06-320c-497b-9280-590aad851ee7
52d6c805-6a1a-4210-af8f-48baf2f93fbd,1d703b06-320c-497b-9280-590aad851ee7
f4dd1d23-e5d4-4627-89a3-05c923ada719,1d703b06-320c-497b-9280-590aad851ee7
5a6e3877-f14d-4080-829c-c66da88ed38b,1d703b06-320c-497b-9280-590aad851ee7
049b508c-addb-4613-8c9a-c5b0a319969b,1d703b06-320c-497b-9280-590aad851ee7
36a9be1e-89b2-458d-9f97-fba949f82339,1d703b06-320c-497b-9280-590aad851ee7
deabe1fe-e81a-4ec1-89c9-c067be09f991,1d703b06-320c-497b-9280-590aad851ee7
9e59a52b-b9f2-4ade-a2f6-0c880f8b4cd3,1d703b06-320c-497b-9280-590aad851ee7
72c95bcc-088e-41cb-846b-1dfcf9593a7e,1d703b06-320c-497b-9280-590aad851ee7
80679ccd-66e8-4495-9025-3e7b06249328,1d703b06-320c-497b-9280-590aad851ee7
e3b03ee8-e170-4a8b-b81f-58dfd268e8af,1d703b06-320c-497b-9280-590aad851ee7
17bc3fd1-1cbc-4165-b4b7-522c61b79ab9,1d703b06-320c-497b-9280-590aad851ee7
4e92bf4e-4589-430b-bd7a-17a940bd435e,1d703b06-320c-497b-9280-590aad851ee7
39f4849b-6eff-4672-ab6c-ea84a8c779d5,1d703b06-320c-497b-9280-590aad851ee7
25585c85-3e32-4d2b-838a-8bc436c39154,1d703b06-320c-497b-9280-590aad851ee7
b93b68a1-3b9f-4084-b9fa-33ea7785e167,1d703b06-320c-497b-9280-590aad851ee7
a9440291-5360-46c8-a9a7-aeb7ed32afaa,1d703b06-320c-497b-9280-590aad851ee7
178c8c2a-c051-4a95-beb6-d262637772e4,1d703b06-320c-497b-9280-590aad851ee7
315ef72d-65a1-4249-a8e1-534849ed4436,1d703b06-320c-497b-9280-590aad851ee7
f139d7e0-3543-4160-a7c6-f5e6e0b253d8,1d703b06-320c-497b-9280-590aad851ee7
e994901c-5be6-44ba-980f-4380a0cf2f94,1d703b06-320c-497b-9280-590aad851ee7
2f1eceec-96d5-475a-9db3-1371454f5927,1d703b06-320c-497b-9280-590aad851ee7
a3e60c28-6f81-4d34-b569-82dc6087b1fd,1d703b06-320c-497b-9280-590aad851ee7
43f41cf7-ac4f-4729-972b-0fdb5cca1b72,1d703b06-320c-497b-9280-590aad851ee7
08a5e0fc-a83b-4697-87b0-342d1bd793cd,1d703b06-320c-497b-9280-590aad851ee7
1dd545c4-5369-4cb8-ac55-c92e7c0586a7,1d703b06-320c-497b-9280-590aad851ee7
7519437c-e741-4ee6-8d2e-86972a6ba169,1d703b06-320c-497b-9280-590aad851ee7
f690a0a2-05df-43c2-95c8-bb852ad0a1d8,1d703b06-320c-497b-9280-590aad851ee7
f5d2e868-18f4-46d0-a0aa-180614ddd840,1d703b06-320c-497b-9280-590aad851ee7
a342f012-5b89-4f28-937e-2004cae2b39e,1d703b06-320c-497b-9280-590aad851ee7
79f89c48-cee6-4da1-a9d4-a2e7ba715507,1d703b06-320c-497b-9280-590aad851ee7
9d6dc40a-df43-479e-b3f2-1e7386a1c94c,1d703b06-320c-497b-9280-590aad851ee7
3c48e5da-d835-4706-b23a-b83c1dd02edf,1d703b06-320c-497b-9280-590aad851ee7
f2cbf8bc-4282-4a5f-a568-f12419f087d7,1d703b06-320c-497b-9280-590aad851ee7
941ff514-d1b1-4d88-a2c9-a6edbc8e630b,1d703b06-320c-497b-9280-590aad851ee7
28081702-5e55-4629-8d4e-8deb19459960,1d703b06-320c-497b-9280-590aad851ee7
4c4fd355-6a11-4ecb-812e-33437a42590a,1d703b06-320c-497b-9280-590aad851ee7
6c080bbe-6366-475b-b6f1-efb3faae7e97,1d703b06-320c-497b-9280-590aad851ee7
3c463004-4ebe-4cb1-a441-68e48a0bdc68,1d703b06-320c-497b-9280-590aad851ee7
8747851a-9f17-4ab5-9d0d-78201cd49198,1d703b06-320c-497b-9280-590aad851ee7
bab272f5-f93c-4a6f-8da8-e1f2cd3ab3c3,1d703b06-320c-497b-9280-590aad851ee7
f6e4d497-1dcd-4c12-8299-9b6299a41851,1d703b06-320c-497b-9280-590aad851ee7
e10f732e-0925-4f94-808d-aca9702f1c39,1d703b06-320c-497b-9280-590aad851ee7
9b61e076-997f-44e8-bae7-97f10fcef15c,1d703b06-320c-497b-9280-590aad851ee7
dbab97ca-2f30-40c4-93c0-f7d5308d97d9,1d703b06-320c-497b-9280-590aad851ee7
c5baf0fa-2ceb-4756-9aaa-da60252ef72b,1d703b06-320c-497b-9280-590aad851ee7
0a54fefc-b820-4e9f-8b3a-ca1d398e5599,1d703b06-320c-497b-9280-590aad851ee7
cc41671b-20a4-43b0-ac52-c0c8606dd56f,1d703b06-320c-497b-9280-590aad851ee7
b2342b43-b67e-456e-b1a4-f5272d4d7f01,1d703b06-320c-497b-9280-590aad851ee7
d4eca2c1-5c02-4032-9967-209c2061a0ac,1d703b06-320c-497b-9280-590aad851ee7
e5aa976f-b63b-43a2-9704-e2ff27eccc3b,1d703b06-320c-497b-9280-590aad851ee7
ba69b0bc-75dc-4006-9a36-ba69521179b6,1d703b06-320c-497b-9280-590aad851ee7
a28acbb2-8fba-4cce-85d3-a1a28c35482f,1d703b06-320c-497b-9280-590aad851ee7
7f5abeef-eeb8-4e8b-b501-45350f8cef29,1d703b06-320c-497b-9280-590aad851ee7
c43809df-3e8c-403c-b054-da271361c6c2,1d703b06-320c-497b-9280-590aad851ee7
34224e68-d56d-45e6-a581-c02159492345,1d703b06-320c-497b-9280-590aad851ee7
0dc0bebc-1093-4123-a608-040a26f444f7,1d703b06-320c-497b-9280-590aad851ee7
d614d220-3cdb-4383-80db-4fe519ab068f,1d703b06-320c-497b-9280-590aad851ee7
